Earning_ID,Driver_ID,Year,Month,Month_Name,Total_Trips,Trip_Earnings_SAR,Incentives_SAR,Surge_Earnings_SAR,Tips_SAR,Uber_Commission_SAR,VAT_SAR,Net_Earnings_SAR,Hours_Online,Average_Rating,Cancellation_Rate,Active_Days
ERN00012834,DRV00320,2023,8,August,44,1066.84,0,0,168.83,266.71,160.03,808.93,55.1,3.82,0.1,13
ERN00012835,DRV00320,2023,9,September,42,1784.13,0,0,57.38,446.03,267.62,1127.86,57.6,4.02,0.07,22
ERN00012836,DRV00320,2023,10,October,60,1198.73,0,0,172.31,299.68,179.81,891.55,87,4.7,0.04,23
ERN00012837,DRV00320,2023,11,November,12,462.33,0,0,36.01,115.58,69.35,313.41,17.2,4.04,0.14,30
ERN00012838,DRV00321,2022,8,August,41,1279.95,173.01,312.52,180.95,398.12,238.87,1309.44,41,4.86,0.12,28
ERN00012839,DRV00321,2022,9,September,151,4078.95,467.95,502.56,526.44,1145.38,687.23,3743.29,141,4.45,0.03,12
ERN00012840,DRV00321,2022,10,October,78,2006.98,314.22,472.33,217.69,619.83,371.9,2019.49,79,4.26,0.04,26
ERN00012841,DRV00321,2022,11,November,203,7345.04,1370.62,530.14,0.77,1968.8,1181.28,6096.49,234.3,4.08,0.06,22
ERN00012842,DRV00321,2022,12,December,230,5343.74,943.46,1292.38,627.18,1659.03,995.42,5552.31,344.6,3.82,0.11,19
ERN00012843,DRV00321,2023,1,January,54,1896.8,124.56,228.38,44.47,531.29,318.78,1444.14,79.7,3.81,0.07,15
ERN00012844,DRV00321,2023,2,February,47,1381.12,128.93,291.43,53.32,418.14,250.88,1185.78,63.1,4.67,0.03,18
ERN00012845,DRV00321,2023,3,March,285,9644.57,1750.12,2195.81,1064.28,2960.09,1776.06,9918.63,254.2,3.99,0.05,27
ERN00012846,DRV00321,2023,4,April,238,5192.29,837.24,346.45,96.29,1384.68,830.81,4256.78,326.2,4.44,0.12,19
ERN00012847,DRV00321,2023,5,May,104,4130.4,436.84,740.46,430.46,1217.71,730.63,3789.82,111.1,4.86,0.02,13
ERN00012848,DRV00321,2023,6,June,266,7133.23,773.01,839.57,1269.59,1993.2,1195.92,6826.28,369.5,4.81,0.11,11
ERN00012849,DRV00321,2023,7,July,218,8927.27,649.67,800.58,35.63,2431.96,1459.18,6522.01,295,3.84,0.06,15
ERN00012850,DRV00321,2023,8,August,78,2092.89,300.84,134.88,29.12,556.94,334.17,1666.62,63.3,4.5,0.13,28
ERN00012851,DRV00321,2023,9,September,30,1133.01,97.87,247.65,19.14,345.17,207.1,945.4,26.1,4.55,0.06,25
ERN00012852,DRV00321,2023,10,October,291,9274.41,883.93,2053.26,921.45,2831.92,1699.15,8601.98,306,3.82,0.13,20
ERN00012853,DRV00321,2023,11,November,35,667.17,132.06,74.78,57.36,185.49,111.29,634.59,46.8,4.42,0.11,24
ERN00012854,DRV00321,2023,12,December,265,6440.72,868.14,1259.12,955.67,1924.96,1154.98,6443.71,387.4,4.09,0.14,29
ERN00012855,DRV00321,2024,1,January,125,3460.54,217.91,480.31,135.87,985.21,591.13,2718.29,134.8,4.07,0.05,23
ERN00012856,DRV00321,2024,2,February,54,1134.47,190.42,156.9,81.82,322.84,193.71,1047.06,45.5,4.36,0.06,28
ERN00012857,DRV00321,2024,3,March,101,3640.67,599.5,495.07,412.93,1033.93,620.36,3493.88,97.4,4.74,0.06,15
ERN00012858,DRV00321,2024,4,April,141,5580.5,686.11,353.69,73.17,1483.55,890.13,4319.79,160.3,4.43,0.14,24
ERN00012859,DRV00321,2024,5,May,33,1018.44,174.81,140.45,7.83,289.72,173.83,877.98,38.2,4.37,0.08,11
ERN00012860,DRV00321,2024,6,June,234,4699.83,889.18,582.83,70.53,1320.66,792.4,4129.31,211.7,4.11,0.03,25
ERN00012861,DRV00321,2024,7,July,215,4683.2,571.14,749.68,143.63,1358.22,814.93,3974.5,183.4,4.52,0.14,14
ERN00012862,DRV00321,2024,8,August,102,3409.87,297.07,242.18,242.56,913.01,547.81,2730.86,94.3,3.95,0.08,23
ERN00012863,DRV00321,2024,9,September,201,8973.76,1198.38,1338.56,586.69,2578.08,1546.85,7972.46,183.2,4.46,0.06,27
ERN00012864,DRV00321,2024,10,October,132,2717.94,539.1,205.94,211.7,730.97,438.58,2505.13,196.9,3.84,0.13,28
ERN00012865,DRV00321,2024,11,November,219,5263.39,938.03,505.98,646.59,1442.34,865.41,5046.24,272.9,4.44,0.14,25
ERN00012866,DRV00321,2024,12,December,120,5354.27,651.77,1000.51,159.28,1588.7,953.22,4623.91,117.5,4.04,0.1,22
ERN00012867,DRV00321,2025,1,January,267,8197.33,1453.27,712.38,743.71,2227.43,1336.46,7542.8,223.3,4.16,0.04,10
ERN00012868,DRV00321,2025,2,February,49,1958.03,148.94,185.56,83.75,535.9,321.54,1518.84,60.1,4.36,0.05,29
ERN00012869,DRV00321,2025,3,March,107,2079.66,400.53,371.1,290.67,612.69,367.61,2161.66,103.4,4.72,0.13,13
ERN00012870,DRV00321,2025,4,April,41,1179.91,110.97,63.28,61.73,310.8,186.48,918.61,50.8,4.76,0.05,22
ERN00012871,DRV00321,2025,5,May,270,9403.48,1193.99,2142.43,1052.03,2886.48,1731.89,9173.56,371.9,3.92,0.05,19
ERN00012872,DRV00321,2025,6,June,96,2871.6,274.12,651.74,230.89,880.84,528.5,2619.01,134.9,4.52,0.04,23
ERN00012873,DRV00321,2025,7,July,137,3541.7,461.14,201.83,259.58,935.88,561.53,2966.84,199.1,4.66,0.08,19
ERN00012874,DRV00321,2025,8,August,172,6757.32,1333.12,1334.16,227.28,2022.87,1213.72,6415.29,250.1,4.36,0.08,26
ERN00012875,DRV00321,2025,9,September,36,1495.84,246.61,317.65,136.51,453.37,272.02,1471.22,39.3,4.48,0.13,17
ERN00012876,DRV00321,2025,10,October,249,9673.18,1244.34,1371.73,228.27,2761.23,1656.74,8099.55,207.9,4.03,0.13,11
ERN00012877,DRV00321,2025,11,November,218,6369.88,361.26,815.15,785.94,1796.26,1077.75,5458.22,266.6,4.04,0.14,16
ERN00012878,DRV00321,2025,12,December,184,3793,383.23,201.7,521.75,998.67,599.2,3301.81,171.5,4.99,0.09,26
ERN00012879,DRV00322,2021,10,October,194,5558.69,863.37,914.37,920.02,1618.26,970.96,5667.23,212.5,4.21,0.03,14
ERN00012880,DRV00322,2021,11,November,68,2353.76,155.5,447.15,252.54,700.23,420.14,2088.58,71.7,4.25,0.03,18
ERN00012881,DRV00322,2021,12,December,47,1456.07,282.61,354.46,141,452.63,271.58,1509.93,60,4.74,0.13,18
ERN00012882,DRV00322,2022,1,January,32,1336.69,178.28,141.05,110.44,369.44,221.66,1175.36,45.9,4.26,0.07,13
ERN00012883,DRV00322,2022,2,February,108,4350.11,349.13,247.45,522.39,1149.39,689.63,3630.06,126.9,4.33,0.09,30
ERN00012884,DRV00322,2022,3,March,114,2710.55,356.91,269.97,127.79,745.13,447.08,2273.01,145.7,4.63,0.13,27
ERN00012885,DRV00322,2022,4,April,27,1094.33,144.44,85,115.67,294.83,176.9,967.71,24.2,4.27,0.14,18
ERN00012886,DRV00322,2022,5,May,264,6567.86,352.77,822.7,629.17,1847.64,1108.58,5416.28,248.2,3.83,0.04,15
ERN00012887,DRV00322,2022,6,June,107,2259.91,360.06,375.5,231.57,658.85,395.31,2172.88,133,4.25,0.1,23
ERN00012888,DRV00322,2022,7,July,108,4379.38,797.94,779.39,384.49,1289.69,773.82,4277.69,132.4,3.89,0.05,11
ERN00012889,DRV00322,2022,8,August,63,2753.23,139.67,381.36,109.43,783.65,470.19,2129.85,84.4,3.84,0.03,16
ERN00012890,DRV00322,2022,9,September,175,6995.1,1304.34,1169.16,58.75,2041.07,1224.64,6261.64,195.8,4.27,0.03,26
ERN00012891,DRV00322,2022,10,October,47,1357.81,125.92,290.83,54.99,412.16,247.3,1170.09,42,4.19,0.13,29
ERN00012892,DRV00322,2022,11,November,101,2506.96,430.99,284.27,104.86,697.81,418.68,2210.59,129.7,4.08,0.11,23
ERN00012893,DRV00322,2022,12,December,248,5663.87,683.7,932.31,1230.01,1649.05,989.43,5871.41,362.1,4.03,0.13,22
ERN00012894,DRV00322,2023,1,January,224,7390.4,911.93,1479.47,156.13,2217.47,1330.48,6389.98,274.1,4.72,0.04,10
ERN00012895,DRV00322,2023,2,February,104,3195.36,339.65,395.71,474.41,897.77,538.66,2968.7,137,4.99,0.04,10
ERN00012896,DRV00322,2023,3,March,29,948.42,97.9,108.95,7.58,264.34,158.61,739.9,35.6,4.99,0.07,23
ERN00012897,DRV00322,2023,4,April,41,1568.19,123.74,114.02,47.29,420.55,252.33,1180.36,60.4,3.84,0.13,27
ERN00012898,DRV00322,2023,5,May,258,6169.97,372.13,931.74,902.15,1775.43,1065.26,5535.3,359.4,4.06,0.13,25
ERN00012899,DRV00322,2023,6,June,95,1890.1,113.41,325.19,312.49,553.82,332.29,1755.08,104,4.26,0.05,17
ERN00012900,DRV00322,2023,7,July,183,6734.3,1262.14,566.79,706.4,1825.27,1095.16,6349.2,189.3,4.47,0.13,25
ERN00012901,DRV00322,2023,8,August,102,2123.61,216.96,308.2,453.25,607.95,364.77,2129.3,107.3,4.65,0.13,28
ERN00012902,DRV00322,2023,9,September,72,3113.52,577.99,680.87,177.93,948.6,569.16,3032.55,86.7,4.63,0.15,20
ERN00012903,DRV00322,2023,10,October,174,4826.12,673.85,966.61,59.28,1448.18,868.91,4208.77,194.8,4.81,0.09,25
ERN00012904,DRV00322,2023,11,November,109,3571.38,577.82,235.16,512.83,951.63,570.98,3374.58,153.5,4.78,0.11,19
ERN00012905,DRV00322,2023,12,December,80,2020.43,384.69,390.71,90.07,602.78,361.67,1921.45,82.3,4.2,0.05,10
ERN00012906,DRV00322,2024,1,January,252,9061.58,1036.08,1487.41,868.25,2637.25,1582.35,8233.72,229,4.39,0.11,16
ERN00012907,DRV00322,2024,2,February,89,3888.21,283.21,777.03,61.45,1166.31,699.79,3143.8,130.9,4.98,0.1,28
ERN00012908,DRV00322,2024,3,March,177,3517.74,282.74,871.65,324.74,1097.35,658.41,3241.11,210.2,4.47,0.13,17
ERN00012909,DRV00322,2024,4,April,81,1526.15,303.1,370.59,277.57,474.19,284.51,1718.71,119.8,4.72,0.11,18
ERN00012910,DRV00322,2024,5,May,46,1918.01,246.25,447.98,113.78,591.5,354.9,1779.62,66.7,4.08,0.05,14
ERN00012911,DRV00322,2024,6,June,288,11053,1041.43,2083.01,824.95,3284,1970.4,9747.99,361,4.09,0.13,29
ERN00012912,DRV00322,2024,7,July,239,8900.55,1323.59,955.95,688.18,2464.12,1478.47,7925.68,338.2,3.88,0.15,24
ERN00012913,DRV00322,2024,8,August,49,1721.81,106.58,112.01,204.62,458.45,275.07,1411.5,50.7,4.77,0.1,27
ERN00012914,DRV00322,2024,9,September,165,6142.08,822.56,949.01,694.86,1772.77,1063.66,5772.08,247,4.27,0.07,24
ERN00012915,DRV00322,2024,10,October,141,5842.4,679.52,440.61,438.33,1570.75,942.45,4887.66,117.9,4.18,0.02,24
ERN00012916,DRV00322,2024,11,November,244,10595.82,564.29,2594.02,1026.29,3297.46,1978.48,9504.48,255.5,4.93,0.13,16
ERN00012917,DRV00322,2024,12,December,32,1169.43,162.37,88.76,150.67,314.55,188.73,1067.95,38.8,4.38,0.07,11
ERN00012918,DRV00322,2025,1,January,76,3295.23,540.1,325.46,372.15,905.17,543.1,3084.67,63.4,4.69,0.12,21
ERN00012919,DRV00322,2025,2,February,51,1227.51,221.78,159.73,47.68,346.81,208.09,1101.8,58.9,4.49,0.04,19
ERN00012920,DRV00322,2025,3,March,300,8397.45,564.11,1260.41,33.77,2414.47,1448.68,6392.59,287.6,4.45,0.08,21
ERN00012921,DRV00322,2025,4,April,273,9712.33,1418.12,1109.35,451.4,2705.42,1623.25,8362.53,285.7,4.11,0.09,26
ERN00012922,DRV00322,2025,5,May,134,3869.42,206.58,717.26,660.89,1146.67,688,3619.48,136,3.9,0.07,16
ERN00012923,DRV00322,2025,6,June,108,2933.33,150.79,192.32,17.58,781.41,468.85,2043.76,139.9,4.25,0.02,11
ERN00012924,DRV00322,2025,7,July,298,12227.91,2326.65,791.31,1190.22,3254.8,1952.88,11328.41,433.6,4.95,0.03,13
ERN00012925,DRV00322,2025,8,August,231,4528.32,614.81,816.39,684.11,1336.18,801.71,4505.74,251.6,4.94,0.05,28
ERN00012926,DRV00322,2025,9,September,192,4858.92,503.71,299.49,673.12,1289.6,773.76,4271.88,158.2,4.43,0.04,18
ERN00012927,DRV00322,2025,10,October,23,483.69,58.29,47.14,76.36,132.71,79.62,453.15,29.1,4.07,0.08,13
ERN00012928,DRV00322,2025,11,November,258,9096.89,1400.61,1486.75,1133.8,2645.91,1587.55,8884.59,301.8,4.08,0.13,30
ERN00012929,DRV00322,2025,12,December,60,2527.28,309.65,525.21,38.23,763.12,457.87,2179.38,62.2,3.81,0.05,24
ERN00012930,DRV00323,2023,6,June,289,11590.47,865.4,2284.77,815.96,3468.81,2081.29,10006.5,385.3,4.58,0.03,25
ERN00012931,DRV00323,2023,7,July,59,2570.77,329,560.54,203.12,782.83,469.7,2410.9,84,4.55,0.03,26
ERN00012932,DRV00323,2023,8,August,142,5419.18,679.86,513.15,628.04,1483.08,889.85,4867.3,115.2,4.52,0.09,23
ERN00012933,DRV00323,2023,9,September,38,984.86,106.71,65.41,87.11,262.57,157.54,823.98,38.3,4.43,0.15,29
ERN00012934,DRV00323,2023,10,October,257,6189.54,1224.66,1124.31,804.85,1828.46,1097.08,6417.82,228.5,3.92,0.06,25
ERN00012935,DRV00323,2023,11,November,207,8042.06,1589.37,1068.68,806.47,2277.68,1366.61,7862.29,172.6,4.04,0.13,21
ERN00012936,DRV00323,2023,12,December,297,12083.08,1439.11,1672.55,775.63,3438.91,2063.34,10468.12,307.6,4.32,0.11,11
ERN00012937,DRV00323,2024,1,January,101,2880.74,247.64,558.4,292.99,859.78,515.87,2604.12,81.1,4.03,0.14,24
ERN00012938,DRV00323,2024,2,February,299,6584.51,1291.96,422.21,862.68,1751.68,1051.01,6358.67,388.9,3.82,0.04,28
ERN00012939,DRV00323,2024,3,March,257,7123.7,869.12,953.73,888.64,2019.36,1211.61,6604.22,322.7,4.29,0.05,13
ERN00012940,DRV00323,2024,4,April,114,3864.31,725.48,867.64,379,1182.99,709.79,3943.65,151.8,4.68,0.14,26
ERN00012941,DRV00323,2024,5,May,146,3851.85,321.64,938.26,186.24,1197.53,718.52,3381.94,216.3,4.98,0.02,14
ERN00012942,DRV00323,2024,6,June,204,4066.53,364,520.7,835.71,1146.81,688.08,3952.05,304.3,4.91,0.08,16
ERN00012943,DRV00323,2024,7,July,187,8030.33,1234.68,1097.93,269.72,2282.07,1369.24,6981.35,239.4,4.11,0.12,22
ERN00012944,DRV00323,2024,8,August,237,6040.39,733.71,1107.28,151.46,1786.92,1072.15,5173.77,317.7,4.56,0.1,26
ERN00012945,DRV00323,2024,9,September,185,7970.69,699.56,451.58,301.98,2105.57,1263.34,6054.9,193.8,4.91,0.04,30
ERN00012946,DRV00323,2024,10,October,25,731.97,129.48,56.78,108.56,197.19,118.31,711.29,25.4,4.47,0.11,21
ERN00012947,DRV00323,2024,11,November,83,3399.88,306.43,327.19,323.48,931.77,559.06,2866.15,122.3,4.84,0.04,25
ERN00012948,DRV00323,2024,12,December,300,5954.64,605.09,354.93,1484.84,1577.39,946.44,5875.67,354.7,4.56,0.02,13
ERN00012949,DRV00323,2025,1,January,249,5273.52,356.35,575.65,522.03,1462.29,877.38,4387.88,275.2,4.44,0.08,15
ERN00012950,DRV00323,2025,2,February,223,9343.02,1561.79,1594.51,670.2,2734.38,1640.63,8794.51,328.4,3.82,0.05,14
ERN00012951,DRV00323,2025,3,March,22,830.17,137.77,76.24,91.02,226.6,135.96,772.64,21.4,4.14,0.07,26
ERN00012952,DRV00323,2025,4,April,120,4454.31,686.08,805.52,593.33,1314.96,788.97,4435.31,102.5,4.06,0.03,26
ERN00012953,DRV00323,2025,5,May,126,4416.89,394.72,572.31,622.24,1247.3,748.38,4010.48,139.7,4.18,0.12,13
ERN00012954,DRV00323,2025,6,June,44,1630.51,226.45,388.55,1.04,504.76,302.86,1438.93,48.9,4.22,0.1,10
ERN00012955,DRV00323,2025,7,July,262,8153.65,1442.84,621.32,552.98,2193.74,1316.25,7260.8,334.7,4.28,0.06,17
ERN00012956,DRV00323,2025,8,August,102,4187.88,778.68,544.12,472.28,1183,709.8,4090.16,112.1,4.45,0.13,22
ERN00012957,DRV00323,2025,9,September,119,2223.36,290.97,248.51,537.09,617.97,370.78,2311.18,173.2,4.52,0.13,10
ERN00012958,DRV00323,2025,10,October,292,7076.21,970.84,678.57,1030.69,1938.69,1163.22,6654.4,420.6,4.33,0.03,27
ERN00012959,DRV00323,2025,11,November,117,2163.27,203.94,204.36,179.35,591.91,355.14,1803.87,140.6,3.85,0.12,24
ERN00012960,DRV00323,2025,12,December,199,5495.81,698.73,730.38,903.91,1556.55,933.93,5338.35,294.3,4.99,0.08,21
ERN00012961,DRV00324,2023,8,August,50,1151.46,0,0,95.54,287.87,172.72,786.41,71.9,3.96,0.03,27
ERN00012962,DRV00324,2023,9,September,6,249.9,0,0,8.7,62.48,37.48,158.64,7,4.95,0.11,21
ERN00012963,DRV00324,2023,10,October,77,1706.75,0,0,372.49,426.69,256.01,1396.54,106.6,4.08,0.04,11
ERN00012964,DRV00324,2023,11,November,17,460.91,0,0,20.92,115.23,69.14,297.46,18.1,4.96,0.04,13
ERN00012965,DRV00324,2023,12,December,42,1252.69,0,0,68.26,313.17,187.9,819.88,41.9,4.74,0.13,13
ERN00012966,DRV00324,2024,1,January,38,899.77,0,0,113.79,224.94,134.97,653.65,40.1,3.99,0.07,27
ERN00012967,DRV00324,2024,2,February,59,2383.36,0,0,7.85,595.84,357.5,1437.87,74.6,4.63,0.08,19
ERN00012968,DRV00324,2024,3,March,55,2017.53,0,0,224.29,504.38,302.63,1434.81,71.8,4.38,0.04,28
ERN00012969,DRV00324,2024,4,April,73,1330.72,0,0,32.5,332.68,199.61,830.93,83.4,4.05,0.07,29
ERN00012970,DRV00324,2024,5,May,40,1792.09,0,0,27.15,448.02,268.81,1102.41,45,4.27,0.04,26
ERN00012971,DRV00324,2024,6,June,15,670.42,0,0,40.2,167.6,100.56,442.46,20.8,4.07,0.12,30
ERN00012972,DRV00324,2024,7,July,59,1631.89,0,0,162.14,407.97,244.78,1141.28,86.2,4.15,0.03,22
ERN00012973,DRV00324,2024,8,August,17,694.43,0,0,84.18,173.61,104.16,500.84,17.5,4.48,0.15,19
ERN00012974,DRV00324,2024,9,September,39,1244.54,0,0,67.92,311.13,186.68,814.65,46,4.81,0.14,13
ERN00012975,DRV00324,2024,10,October,24,482.13,0,0,49.27,120.53,72.32,338.55,21.7,4.7,0.1,12
ERN00012976,DRV00324,2024,11,November,7,185.39,0,0,0.81,46.35,27.81,112.04,6.8,4.83,0.12,29
ERN00012977,DRV00324,2024,12,December,6,129.41,0,0,14.36,32.35,19.41,92.01,5.7,4.01,0.13,26
ERN00012978,DRV00324,2025,1,January,54,1434.72,0,0,204.79,358.68,215.21,1065.62,46.3,3.83,0.04,21
ERN00012979,DRV00324,2025,2,February,74,1774.43,0,0,173.7,443.61,266.16,1238.36,107,4.69,0.02,24
ERN00012980,DRV00324,2025,3,March,40,881.56,0,0,91.8,220.39,132.23,620.74,59.7,4.31,0.06,11
ERN00012981,DRV00324,2025,4,April,35,1151.99,0,0,118.49,288,172.8,809.68,28.7,4.53,0.07,17
ERN00012982,DRV00324,2025,5,May,37,1403.91,0,0,2.92,350.98,210.59,845.26,34.6,4.89,0.03,12
ERN00012983,DRV00324,2025,6,June,74,1798.58,0,0,158.38,449.64,269.79,1237.53,91.4,4.09,0.04,11
ERN00012984,DRV00324,2025,7,July,11,381.98,0,0,29.74,95.5,57.3,258.92,9,4.49,0.07,24
ERN00012985,DRV00324,2025,8,August,75,2312.34,0,0,203.32,578.09,346.85,1590.72,108.7,3.83,0.04,17
ERN00012986,DRV00325,2020,1,January,157,6825.94,1332.79,1352.34,719.22,2044.57,1226.74,6958.98,231.1,4.36,0.09,29
ERN00012987,DRV00325,2020,2,February,233,8941.04,1235.37,746.59,1049.74,2421.91,1453.14,8097.69,236.3,4.7,0.07,22
ERN00012988,DRV00325,2020,3,March,277,6946.85,608.84,937.17,538.72,1971.01,1182.6,5877.97,330.1,4.81,0.1,14
ERN00012989,DRV00325,2020,4,April,109,2516.47,146.48,440.88,421.54,739.34,443.6,2342.43,146.1,4.1,0.1,22
ERN00012990,DRV00325,2020,5,May,97,3010.23,269.73,196.87,23.39,801.77,481.06,2217.39,120,4.91,0.13,23
ERN00012991,DRV00325,2020,6,June,300,6253.64,1155.37,1520.15,945.71,1943.45,1166.07,6765.35,284.9,3.97,0.14,27
ERN00012992,DRV00325,2020,7,July,136,4936.82,571.61,949.54,454.64,1471.59,882.95,4558.07,164.1,4.08,0.08,22
ERN00012993,DRV00325,2020,8,August,250,5598.71,541.89,886.22,203.52,1621.23,972.74,4636.37,371.5,3.99,0.08,27
ERN00012994,DRV00325,2020,9,September,237,8822.44,1440.44,1053.08,701.63,2468.88,1481.33,8067.38,222.2,3.83,0.08,19
ERN00012995,DRV00325,2020,10,October,257,10857.71,949.94,886.1,1128.19,2935.95,1761.57,9124.42,298.1,4.32,0.03,26
ERN00012996,DRV00325,2020,11,November,191,4851.06,886.54,801.14,934.64,1413.05,847.83,5212.5,210.9,4.35,0.1,10
ERN00012997,DRV00325,2020,12,December,159,6019.82,1059.64,840.72,593.77,1715.13,1029.08,5769.74,206.1,4.78,0.06,14
ERN00012998,DRV00325,2021,1,January,214,9522.29,1636.93,797.91,95.71,2580.05,1548.03,7924.76,294.3,3.87,0.08,28
ERN00012999,DRV00325,2021,2,February,102,2651.81,473.72,288.57,135.51,735.1,441.06,2373.45,147.7,4.93,0.04,25
ERN00013000,DRV00325,2021,3,March,108,2874.87,222.16,338.39,31.86,803.31,481.99,2181.98,128.6,4.4,0.05,23
ERN00013001,DRV00325,2021,4,April,289,8464.15,464.41,2075.25,1425.98,2634.85,1580.91,8214.03,320.8,4.93,0.06,30
ERN00013002,DRV00325,2021,5,May,202,4831.35,894.09,1171.41,764.66,1500.69,900.41,5260.41,163.4,4.09,0.02,10
ERN00013003,DRV00325,2021,6,June,138,5072.89,304.09,1001.38,513.71,1518.57,911.14,4462.36,167.5,3.85,0.07,14
ERN00013004,DRV00325,2021,7,July,26,729.4,130.84,86.11,33.31,203.88,122.33,653.45,21.1,4.91,0.11,22
ERN00013005,DRV00325,2021,8,August,183,4277.36,325.87,488.1,378.77,1191.37,714.82,3563.91,182.7,4.58,0.1,17
ERN00013006,DRV00325,2021,9,September,144,3294.15,196.66,243.89,540.5,884.51,530.71,2859.98,155.5,4.07,0.13,27
ERN00013007,DRV00325,2021,10,October,103,2069.75,256.74,500.73,352.25,642.62,385.57,2151.28,88.7,3.88,0.1,16
ERN00013008,DRV00325,2021,11,November,279,11450.55,1027.17,2832.49,512.34,3570.76,2142.46,10109.33,347.9,4.95,0.13,14
ERN00013009,DRV00325,2021,12,December,121,3240.14,600.73,559.25,233.42,949.85,569.91,3113.78,173.4,4.08,0.14,16
ERN00013010,DRV00325,2022,1,January,88,3829.87,619.38,464.92,207.33,1073.7,644.22,3403.58,103.8,3.85,0.07,29
ERN00013011,DRV00325,2022,2,February,94,4184.09,464.89,350.78,53.79,1133.72,680.23,3239.6,87.1,5,0.14,18
ERN00013012,DRV00325,2022,3,March,274,8736.55,1627.8,2024.61,1056.2,2690.29,1614.17,9140.7,352.7,3.97,0.14,28
ERN00013013,DRV00325,2022,4,April,131,3694.01,654.72,685.68,113.84,1094.92,656.95,3396.38,167.5,4.67,0.09,20
ERN00013014,DRV00325,2022,5,May,278,9175,1570.62,626.88,114.87,2450.47,1470.28,7566.62,312.2,4.7,0.13,16
ERN00013015,DRV00325,2022,6,June,197,7672.74,985.62,1526.9,746.51,2299.91,1379.95,7251.91,294.4,4.51,0.04,23
ERN00013016,DRV00325,2022,7,July,295,6165.91,457.04,1054.07,270.43,1804.99,1083,5059.46,304.9,4.97,0.1,12
ERN00013017,DRV00325,2022,8,August,29,761.99,45.71,91.08,20.18,213.27,127.96,577.73,40.7,4.12,0.13,11
ERN00013018,DRV00325,2022,9,September,165,5509.38,726.24,363.77,483.63,1468.29,880.97,4733.76,172.6,4.06,0.1,24
ERN00013019,DRV00325,2022,10,October,109,3284.85,263.94,218.87,408.75,875.93,525.56,2774.92,138,4.87,0.12,19
ERN00013020,DRV00325,2022,11,November,247,7169.37,705.94,1218.72,714.07,2097.02,1258.21,6452.87,247,3.95,0.04,20
ERN00013021,DRV00325,2022,12,December,85,3547.42,580.42,298.96,262.65,961.6,576.96,3150.89,80.8,4.58,0.03,18
ERN00013022,DRV00325,2023,1,January,183,7326.42,1261.77,587.62,694.56,1978.51,1187.11,6704.75,232.8,3.86,0.09,15
ERN00013023,DRV00325,2023,2,February,258,5886.57,1028.91,356.95,211.58,1560.88,936.53,4986.6,289.9,4.99,0.04,18
ERN00013024,DRV00325,2023,3,March,146,4074.95,611.53,462.58,597.81,1134.38,680.63,3931.86,216,4.59,0.02,12
ERN00013025,DRV00325,2023,4,April,262,5879.07,373.01,454.24,221.09,1583.33,950,4394.08,354.1,4.88,0.08,15
ERN00013026,DRV00325,2023,5,May,238,10403.51,796.78,892.13,1031.97,2823.91,1694.35,8606.13,281,3.86,0.13,12
ERN00013027,DRV00325,2023,6,June,90,2871.09,349.89,699.16,235.48,892.56,535.54,2727.52,88.4,3.87,0.14,26
ERN00013028,DRV00325,2023,7,July,242,4793.65,637.34,405.06,423.06,1299.68,779.81,4179.62,284.2,4.36,0.08,23
ERN00013029,DRV00325,2023,8,August,47,965.43,163.99,94.27,97.23,264.93,158.96,897.03,56.8,4.23,0.03,28
ERN00013030,DRV00325,2023,9,September,282,10000.43,1332.05,1255.96,511.89,2814.1,1688.46,8597.77,329.6,4.49,0.1,14
ERN00013031,DRV00325,2023,10,October,172,4829.06,248.3,270.78,476.19,1274.96,764.98,3784.39,214.8,4.19,0.11,27
ERN00013032,DRV00325,2023,11,November,135,5571.52,1042.31,285.07,653.24,1464.15,878.49,5209.5,116.2,3.86,0.14,29
ERN00013033,DRV00325,2023,12,December,43,1877.43,320.92,309.7,187.7,546.78,328.07,1820.9,37,4.63,0.07,15
ERN00013034,DRV00325,2024,1,January,269,6368.03,785.79,324.92,1240.03,1673.24,1003.94,6041.59,402,5,0.03,18
ERN00013035,DRV00325,2024,2,February,131,3520.79,326.98,242.12,430.14,940.73,564.44,3014.86,191.7,4.08,0.08,22
ERN00013036,DRV00325,2024,3,March,174,4078.03,341.38,559.31,679.34,1159.34,695.6,3803.12,232.8,4.95,0.03,26
ERN00013037,DRV00325,2024,4,April,202,4765.48,301.36,789.92,987.93,1388.85,833.31,4622.53,251.1,3.86,0.14,15
ERN00013038,DRV00325,2024,5,May,254,7686.31,888.25,1333.84,762.12,2255.04,1353.02,7062.46,296.2,4.61,0.14,22
ERN00013039,DRV00325,2024,6,June,270,10107.08,1825.56,1085.94,1287.49,2798.26,1678.95,9828.86,245.6,4.38,0.02,22
ERN00013040,DRV00325,2024,7,July,66,1467.19,254.98,81.09,84.19,387.07,232.24,1268.14,68.1,3.97,0.13,25
ERN00013041,DRV00325,2024,8,August,284,6437.5,477.56,1510.78,886.72,1987.07,1192.24,6133.25,393.2,4.14,0.12,18
ERN00013042,DRV00325,2024,9,September,100,4311.07,574.16,227.51,96.63,1134.64,680.79,3393.94,85.7,4.73,0.13,10
