Trip_ID,Rider_ID,Driver_ID,Trip_Date,Trip_Time,Day_of_Week,Pickup_Location,Dropoff_Location,City,Service_Type,Distance_KM,Duration_Minutes,Base_Fare_SAR,Surge_Multiplier,Final_Fare_SAR,Payment_Method,Status,Cancellation_Reason,Driver_Rating,Rider_Rating,Is_Peak_Hour
TRP00001391,RDR000267,DRV00221,12/7/2025 0:00,0.191666667,Sunday,Al Khobar Park,Scitech,Khobar,UberSELECT,10.9,44,60.52,1,60.52,Mada,Completed,Rider Cancelled,4,3.7,0
TRP00001392,RDR000267,DRV00398,12/14/2025 0:00,0.884027778,Sunday,Al Khobar Park,Prince Sultan University,Khobar,UberComfort,44.5,202,169.4,1,169.4,Mada,Completed,Rider Cancelled,4.3,4.4,0
TRP00001393,RDR000267,DRV00357,12/12/2025 0:00,0.499305556,Friday,Prince Sultan University,Oasis Mall,Khobar,UberXL,12.7,62,75.66,1,75.66,Apple Pay,Completed,Rider Cancelled,3.8,4.6,0
TRP00001394,RDR000267,DRV00186,11/7/2025 0:00,0.525,Friday,Al Danah,Scitech,Khobar,UberBLACK,12.4,51,75.21,1,75.21,Apple Pay,Completed,Rider Cancelled,3.8,4.8,0
TRP00001395,RDR000267,DRV00311,10/25/2025 0:00,0.7,Saturday,Fanateer,Dhahran Mall,Khobar,UberComfort,11.7,44,49.04,1,49.04,Debit Card,Cancelled,Payment Issue,3.9,4,0
TRP00001396,RDR000267,DRV00260,12/30/2025 0:00,0.867361111,Tuesday,Fanateer,Prince Sultan University,Khobar,UberX,12.7,29,47.02,1.17,55.01,Mada,Completed,Rider Cancelled,3.7,4.5,1
TRP00001397,RDR000657,DRV00311,1/12/2025 0:00,0.429861111,Sunday,Fanateer,Al Khobar Waterfront,Khobar,UberComfort,14.3,59,57.46,1,57.46,Mada,No-Show,Other,3.9,4,0
TRP00001398,RDR000657,DRV00357,1/20/2023 0:00,0.052083333,Friday,Corniche Al Khobar,Al Rashid Mall,Khobar,UberSELECT,14,46,65.46,1,65.46,Debit Card,Completed,Rider Cancelled,4.4,4.3,0
TRP00001399,RDR000657,DRV00151,5/5/2024 0:00,0.130555556,Sunday,Al Rashid Mall,Prince Sultan University,Khobar,UberXL,16.3,51,72.82,1,72.82,Mada,Completed,Rider Cancelled,4,4,0
TRP00001400,RDR000657,DRV00151,12/28/2024 0:00,0.024305556,Saturday,Al Khobar Park,Al Rashid Mall,Khobar,UberBLACK,28.2,136,101.53,1,101.53,Mada,Completed,Rider Cancelled,3.9,4,0
TRP00001401,RDR000663,DRV00160,2/29/2024 0:00,0.332638889,Thursday,Granada Center,Diplomatic Quarter,Riyadh,UberSELECT,4.1,10,33.36,1.05,35.03,Mada,Completed,Rider Cancelled,4.9,4.6,1
TRP00001402,RDR000663,DRV00311,10/29/2024 0:00,0.595833333,Tuesday,Riyadh Park Mall,Al Faisaliyah Tower,Riyadh,UberXL,10.9,25,56.32,1,56.32,Mada,Cancelled,Other,3.9,4,0
TRP00001403,RDR000663,DRV00311,11/25/2025 0:00,0.910416667,Tuesday,Riyadh Front,Diplomatic Quarter,Riyadh,UberX,3.4,14,31.29,1,31.29,Mada,Cancelled,Driver Cancelled,3.9,4,0
TRP00001404,RDR000663,DRV00208,9/29/2024 0:00,0.533333333,Sunday,Diplomatic Quarter,King Khalid International Airport,Riyadh,UberComfort,40.1,158,158.64,1,158.64,Apple Pay,Completed,Rider Cancelled,3.6,3.9,0
TRP00001405,RDR000663,DRV00311,7/16/2024 0:00,0.41875,Tuesday,Riyadh Park Mall,Boulevard Riyadh City,Riyadh,UberBLACK,36.1,162,168.04,1,168.04,Mada,No-Show,Other,3.9,4,0
TRP00001406,RDR000297,DRV00323,2/10/2024 0:00,0.514583333,Saturday,Abha Palace Hotel,Khamis Mushait,Abha,UberSELECT,33.4,142,135.47,1,135.47,Apple Pay,Completed,Rider Cancelled,5,4.4,0
TRP00001407,RDR000297,DRV00108,7/5/2022 0:00,0.005555556,Tuesday,Abha Regional Airport,Rijal Almaa,Abha,UberBLACK,44.6,118,195.95,1,195.95,Apple Pay,Completed,Rider Cancelled,3.9,4.2,0
TRP00001408,RDR000297,DRV00397,8/16/2025 0:00,0.154166667,Saturday,Al Muftaha Village,Khamis Mushait,Abha,UberSELECT,42.1,85,173.4,1,173.4,Apple Pay,Completed,Rider Cancelled,4.4,4.6,0
TRP00001409,RDR000297,DRV00334,12/9/2025 0:00,0.049305556,Tuesday,Art Street,Al Muftaha Village,Abha,UberComfort,4.4,21,25.79,1,25.79,Apple Pay,Completed,Rider Cancelled,4.7,4.7,0
TRP00001410,RDR000297,DRV00311,11/27/2021 0:00,0.261805556,Saturday,Abha Palace Hotel,Asir National Park,Abha,UberComfort,25.2,85,122.1,1,122.1,Apple Pay,No-Show,Rider Cancelled,3.9,4,0
TRP00001411,RDR000297,DRV00311,10/7/2025 0:00,0.215277778,Tuesday,Abha Palace Hotel,Abha Regional Airport,Abha,UberX,39.9,86,163.62,1,163.62,Apple Pay,No-Show,No Driver Available,3.9,4,0
TRP00001412,RDR000297,DRV00098,10/22/2024 0:00,0.615277778,Tuesday,Al Soudah,Khamis Mushait,Abha,UberXL,15.8,43,64.75,1,64.75,Apple Pay,Completed,Rider Cancelled,4.9,3.6,0
TRP00001413,RDR000297,DRV00184,10/12/2024 0:00,0.315277778,Saturday,Rijal Almaa,Abha Palace Hotel,Abha,UberXL,29,87,127.55,1.88,239.79,Apple Pay,Completed,Rider Cancelled,4.4,4.7,1
TRP00001414,RDR000297,DRV00108,11/27/2023 0:00,0.533333333,Monday,Khamis Mushait,Art Street,Abha,UberSELECT,41.3,172,113.49,1,113.49,Apple Pay,Completed,Rider Cancelled,4.2,4.7,0
TRP00001415,RDR000297,DRV00334,10/15/2022 0:00,0.130555556,Saturday,Al Soudah,Abha Palace Hotel,Abha,UberX,7.1,23,33.03,1,33.03,Apple Pay,Completed,Rider Cancelled,4.1,4.9,0
TRP00001416,RDR000297,DRV00036,7/1/2025 0:00,0.103472222,Tuesday,Asir National Park,Khamis Mushait,Abha,UberSELECT,31.8,139,146.88,1,146.88,Apple Pay,Completed,Rider Cancelled,4.4,4.4,0
TRP00001417,RDR000082,DRV00143,3/23/2022 0:00,0.805555556,Wednesday,Shafa Mountains,Taif University,Taif,UberX,9.4,22,41.87,1.25,52.34,Credit Card,Completed,Rider Cancelled,3.8,4.2,1
TRP00001418,RDR000082,DRV00311,6/21/2023 0:00,0.172916667,Wednesday,Shafa Mountains,Al Kar Tourist Village,Taif,UberComfort,18.2,53,86.78,1,86.78,Debit Card,Cancelled,Payment Issue,3.9,4,0
TRP00001419,RDR000082,DRV00311,6/1/2022 0:00,0.990972222,Wednesday,Al Hada,Okaz Souk,Taif,UberComfort,10.7,30,53.02,1,53.02,Credit Card,No-Show,Rider Cancelled,3.9,4,1
TRP00001420,RDR000082,DRV00388,10/28/2025 0:00,0.693055556,Tuesday,Okaz Souk,Taif Regional Airport,Taif,UberX,13.7,28,52.86,1,52.86,Credit Card,Completed,Rider Cancelled,4.1,4.3,0
TRP00001421,RDR000082,DRV00060,9/27/2023 0:00,0.284722222,Wednesday,Al Kar Tourist Village,Taif University,Taif,UberSELECT,28.8,135,105,1,105,Credit Card,Completed,Rider Cancelled,4.9,4.4,0
TRP00001422,RDR000082,DRV00275,11/4/2022 0:00,0.340972222,Friday,Al Kar Tourist Village,Taif University,Taif,UberXL,15.7,39,86.55,1.81,156.66,Credit Card,Completed,Rider Cancelled,3.6,4.1,1
TRP00001423,RDR000082,DRV00311,9/23/2021 0:00,0.028472222,Thursday,Taif Regional Airport,Taif Rose Festival,Taif,UberComfort,27.5,64,97.71,1,97.71,Credit Card,No-Show,Payment Issue,3.9,4,0
TRP00001424,RDR000082,DRV00062,12/5/2021 0:00,0.763888889,Sunday,Taif Regional Airport,Al Kar Tourist Village,Taif,UberComfort,20.7,70,85.53,2,171.06,Credit Card,Completed,Rider Cancelled,4.7,4.6,1
TRP00001425,RDR000082,DRV00052,1/24/2025 0:00,0.502777778,Friday,Taif Regional Airport,Saiysad National Park,Taif,UberBLACK,24.1,94,101.23,1,101.23,Credit Card,Completed,Rider Cancelled,3.8,4.3,0
TRP00001426,RDR000082,DRV00311,4/14/2023 0:00,0.773611111,Friday,Al Rudaf Park,Taif Rose Festival,Taif,UberX,37.2,83,147.09,1,147.09,Apple Pay,No-Show,Driver Cancelled,3.9,4,1
TRP00001427,RDR000082,DRV00175,7/19/2023 0:00,0.695833333,Wednesday,Shafa Mountains,Al Shafa,Taif,UberBLACK,8.6,28,56.87,1,56.87,Credit Card,Completed,Rider Cancelled,4.8,3.7,0
TRP00001428,RDR000082,DRV00038,11/22/2023 0:00,0.357638889,Wednesday,Taif University,Al Hada,Taif,UberXL,15.3,44,65.24,2.39,155.92,Cash,Completed,Rider Cancelled,4.7,3.8,1
TRP00001429,RDR000082,DRV00256,3/9/2025 0:00,0.85625,Sunday,Al Kar Tourist Village,Al Rudaf Park,Taif,UberSELECT,24.4,105,120.2,1.18,141.84,Credit Card,Completed,Rider Cancelled,4.6,4.7,1
TRP00001430,RDR000082,DRV00062,9/4/2021 0:00,0.2625,Saturday,Taif Rose Festival,Shafa Mountains,Taif,UberBLACK,8.1,38,56.99,1,56.99,Credit Card,Completed,Rider Cancelled,3.5,4.5,0
TRP00001431,RDR000689,DRV00311,12/15/2025 0:00,0.356944444,Monday,Al Rudaf Park,Shafa Mountains,Taif,UberSELECT,33.5,161,151.97,1,151.97,Cash,No-Show,Rider Cancelled,3.9,4,1
TRP00001432,RDR000689,DRV00384,12/31/2025 0:00,0.811111111,Wednesday,Taif Rose Festival,Al Kar Tourist Village,Taif,UberBLACK,28.2,139,107.42,1.17,125.68,Cash,Completed,Rider Cancelled,3.7,4.5,1
TRP00001433,RDR000689,DRV00219,11/9/2025 0:00,0.330555556,Sunday,Al Shafa,Al Kar Tourist Village,Taif,UberXL,2.9,11,24.81,1.81,44.91,Cash,Completed,Rider Cancelled,4.9,4.6,1
TRP00001434,RDR000689,DRV00143,12/1/2025 0:00,0.288194444,Monday,Shafa Mountains,Al Hada,Taif,UberSELECT,29.2,87,87.54,1,87.54,Cash,Completed,Rider Cancelled,4.3,3.5,0
TRP00001435,RDR000689,DRV00060,12/20/2025 0:00,0.249305556,Saturday,Al Shafa,Taif Rose Festival,Taif,UberBLACK,35,76,134.59,1,134.59,Debit Card,Completed,Rider Cancelled,4.7,4.6,0
TRP00001436,RDR000689,DRV00311,11/17/2025 0:00,0.747222222,Monday,Al Rudaf Park,Okaz Souk,Taif,UberBLACK,40.4,162,180.19,1,180.19,Cash,No-Show,Payment Issue,3.9,4,1
TRP00001437,RDR000689,DRV00052,12/23/2025 0:00,0.105555556,Tuesday,Taif Regional Airport,Shafa Mountains,Taif,UberBLACK,41.3,175,173.69,1,173.69,Credit Card,Completed,Rider Cancelled,3.9,4.3,0
TRP00001438,RDR000689,DRV00339,11/6/2025 0:00,0.091666667,Thursday,Taif Rose Festival,Okaz Souk,Taif,UberComfort,10.6,28,47.59,1,47.59,Cash,Completed,Rider Cancelled,4.6,3.8,0
TRP00001439,RDR000303,DRV00311,9/1/2025 0:00,0.447916667,Monday,King Fahd International Airport,Dammam University,Dammam,UberXL,23.2,53,77.75,1,77.75,Debit Card,Cancelled,No Driver Available,3.9,4,0
TRP00001440,RDR000303,DRV00297,5/22/2020 0:00,0.872916667,Friday,Al Shati Mall,Al Faisaliyah,Dammam,UberX,38.8,172,105.92,1.18,124.99,Credit Card,Completed,Rider Cancelled,4.4,4.9,1
TRP00001441,RDR000303,DRV00311,4/9/2024 0:00,0.768055556,Tuesday,Al Faisaliyah,Al Shati Mall,Dammam,UberComfort,25.3,73,98.71,1,98.71,Debit Card,Cancelled,Rider Cancelled,3.9,4,1
TRP00001442,RDR000303,DRV00230,9/13/2024 0:00,0.515972222,Friday,Ibn Khaldun Mall,Al Faisaliyah,Dammam,UberXL,34.8,133,124.67,1,124.67,Mada,Completed,Rider Cancelled,4.2,4,0
TRP00001443,RDR000303,DRV00361,2/21/2022 0:00,0.430555556,Monday,Al Danah Mall,King Fahd Park,Dammam,UberXL,29,58,106.24,1,106.24,Mada,Completed,Rider Cancelled,4.8,3.5,0
TRP00001444,RDR000507,DRV00201,5/1/2021 0:00,0.809722222,Saturday,Al Noor Mall,Old Bazaar,Medina,UberX,34.9,129,105.79,2.03,214.75,Cash,Completed,Rider Cancelled,4.7,4.2,1
TRP00001445,RDR000507,DRV00095,9/5/2023 0:00,0.902083333,Tuesday,Date Market,Old Bazaar,Medina,UberXL,13.9,67,60.3,1,60.3,Cash,Completed,Rider Cancelled,3.7,4.2,0
TRP00001446,RDR000507,DRV00327,11/14/2024 0:00,0.694444444,Thursday,Hejaz Railway Museum,Qiblatayn Mosque,Medina,UberXL,33.5,120,135.68,1,135.68,Cash,Completed,Rider Cancelled,4.4,3.5,0
TRP00001447,RDR000507,DRV00105,8/7/2021 0:00,0.902777778,Saturday,Taibah University,Al Noor Mall,Medina,UberX,16,40,81.54,1,81.54,Cash,Completed,Rider Cancelled,3.7,4.2,0
TRP00001448,RDR000507,DRV00311,12/25/2022 0:00,0.734722222,Sunday,Al-Masjid an-Nabawi,Quba Mosque,Medina,UberBLACK,9.7,34,57.1,1,57.1,Cash,No-Show,Driver Cancelled,3.9,4,1
TRP00001449,RDR000507,DRV00322,10/13/2025 0:00,0.774305556,Monday,Qiblatayn Mosque,Al-Masjid an-Nabawi,Medina,UberSELECT,22.7,90,88.51,2.12,187.64,Cash,Completed,Rider Cancelled,4.2,4.8,1
TRP00001450,RDR000507,DRV00054,8/18/2023 0:00,0.579861111,Friday,Qiblatayn Mosque,Al-Masjid an-Nabawi,Medina,UberComfort,41.8,139,126.77,1,126.77,Cash,Completed,Rider Cancelled,3.6,4,0
TRP00001451,RDR000507,DRV00075,4/2/2024 0:00,0.150694444,Tuesday,Date Market,Hejaz Railway Museum,Medina,UberComfort,2.7,13,23.72,1,23.72,Cash,Completed,Rider Cancelled,4.7,3.8,0
TRP00001452,RDR000507,DRV00295,10/20/2025 0:00,0.9125,Monday,Old Bazaar,Rashid Mega Mall,Medina,UberXL,26.5,92,107.25,1,107.25,Cash,Completed,Rider Cancelled,3.7,4.2,0
TRP00001453,RDR000507,DRV00075,2/15/2020 0:00,0.004861111,Saturday,Qiblatayn Mosque,Rashid Mega Mall,Medina,UberSELECT,40.2,95,127.75,1,127.75,Cash,Completed,Rider Cancelled,3.7,4.4,0
TRP00001454,RDR000507,DRV00105,2/27/2025 0:00,0.3625,Thursday,Hejaz Railway Museum,Rashid Mega Mall,Medina,UberBLACK,40.8,130,183.86,1.18,216.95,Mada,Completed,Rider Cancelled,3.7,4.7,1
TRP00001455,RDR000507,DRV00054,8/15/2024 0:00,0.630555556,Thursday,Hejaz Railway Museum,Rashid Mega Mall,Medina,UberComfort,9.9,45,34.39,1,34.39,Cash,Completed,Rider Cancelled,4.9,4.5,0
TRP00001456,RDR000507,DRV00252,1/23/2020 0:00,0.354861111,Thursday,Old Bazaar,Taibah University,Medina,UberXL,15.1,43,77.51,2.27,175.95,Mada,Completed,Rider Cancelled,4.2,3.8,1
TRP00001457,RDR000507,DRV00311,4/4/2022 0:00,0.416666667,Monday,Rashid Mega Mall,Quba Mosque,Medina,UberComfort,14.4,60,49.58,1,49.58,Cash,No-Show,Other,3.9,4,0
TRP00001458,RDR000507,DRV00295,7/11/2022 0:00,0.505555556,Monday,Mount Uhud,Quba Mosque,Medina,UberX,42,182,123.58,1,123.58,Cash,Completed,Rider Cancelled,5,4.2,0
TRP00001459,RDR000507,DRV00040,10/7/2022 0:00,0.736805556,Friday,Taibah University,Qiblatayn Mosque,Medina,UberBLACK,16.9,50,89.93,2.02,181.66,Cash,Completed,Rider Cancelled,4.4,4,1
TRP00001460,RDR000507,DRV00180,3/28/2023 0:00,0.142361111,Tuesday,Quba Mosque,Date Market,Medina,UberSELECT,23,88,82.46,1,82.46,Cash,Completed,Rider Cancelled,4.8,3.6,0
TRP00001461,RDR000759,DRV00231,12/12/2023 0:00,0.603472222,Tuesday,Al Ula,Tabuk Regional Airport,Tabuk,UberXL,11.9,36,58.5,1,58.5,Apple Pay,Completed,Rider Cancelled,4.8,4.6,0
TRP00001462,RDR000759,DRV00171,7/15/2023 0:00,0.588194444,Saturday,Tabuk Regional Airport,Al Ula,Tabuk,UberBLACK,21.8,60,114.59,1,114.59,Cash,Completed,Rider Cancelled,3.8,4.3,0
TRP00001463,RDR000759,DRV00316,10/8/2023 0:00,0.147916667,Sunday,Tayma,Tabuk University,Tabuk,UberX,39.6,87,115.5,1,115.5,Cash,Completed,Rider Cancelled,5,4.1,0
TRP00001464,RDR000759,DRV00284,7/20/2024 0:00,0.690277778,Saturday,Maqna,Haql,Tabuk,UberX,17.2,43,64.03,1,64.03,Cash,Completed,Rider Cancelled,4.2,4,0
TRP00001465,RDR000759,DRV00311,9/24/2023 0:00,0.144444444,Sunday,Al Ula,Tabuk University,Tabuk,UberSELECT,37.8,99,118.75,1,118.75,Cash,No-Show,Other,3.9,4,0
TRP00001466,RDR000315,DRV00311,10/19/2024 0:00,0.477083333,Saturday,Al Kar Tourist Village,Al Rudaf Park,Taif,UberSELECT,14,44,52.64,1,52.64,Mada,Cancelled,Payment Issue,3.9,4,0
TRP00001467,RDR000315,DRV00383,8/13/2025 0:00,0.790972222,Wednesday,Shafa Mountains,Taif Regional Airport,Taif,UberComfort,11,35,55.56,2.36,131.12,Cash,Completed,Rider Cancelled,4.7,3.9,1
TRP00001468,RDR000315,DRV00388,7/31/2024 0:00,0.918055556,Wednesday,Shafa Mountains,Al Hada,Taif,UberBLACK,27.6,83,93.03,2.06,191.64,Cash,Completed,Rider Cancelled,4.6,3.7,1
TRP00001469,RDR000315,DRV00175,8/25/2025 0:00,0.897916667,Monday,Saiysad National Park,Taif Regional Airport,Taif,UberComfort,30,95,123.89,1,123.89,Mada,Completed,Rider Cancelled,4.4,4.9,0
TRP00001470,RDR000315,DRV00311,10/13/2025 0:00,0.765972222,Monday,Al Kar Tourist Village,Taif Rose Festival,Taif,UberBLACK,41.2,128,178.62,1,178.62,Cash,Cancelled,Other,3.9,4,1
TRP00001471,RDR000315,DRV00386,12/16/2025 0:00,0.189583333,Tuesday,Shafa Mountains,Al Hada,Taif,UberComfort,8.2,27,48.94,1,48.94,Debit Card,Completed,Rider Cancelled,4.8,4.8,0
TRP00001472,RDR000315,DRV00207,5/4/2025 0:00,0.690277778,Sunday,Al Rudaf Park,Taif University,Taif,UberX,21.9,104,92.61,1,92.61,Debit Card,Completed,Rider Cancelled,4.7,4.7,0
TRP00001473,RDR000315,DRV00090,9/10/2025 0:00,0.658333333,Wednesday,Taif Rose Festival,Okaz Souk,Taif,UberXL,44.2,102,125.77,1,125.77,Cash,Completed,Rider Cancelled,4.3,4,0
TRP00001474,RDR000315,DRV00311,10/26/2024 0:00,0.108333333,Saturday,Al Rudaf Park,Taif University,Taif,UberBLACK,5.4,26,39.61,1,39.61,Mada,No-Show,Rider Cancelled,3.9,4,0
TRP00001475,RDR000315,DRV00113,12/19/2024 0:00,0.144444444,Thursday,Al Kar Tourist Village,Al Hada,Taif,UberSELECT,15.6,57,65.81,1,65.81,Cash,Completed,Rider Cancelled,4.7,4.1,0
TRP00001476,RDR000315,DRV00388,5/18/2025 0:00,0.980555556,Sunday,Taif University,Al Hada,Taif,UberXL,43.3,88,181.79,1.18,214.51,Cash,Completed,Rider Cancelled,4.1,4.6,1
TRP00001477,RDR000315,DRV00143,9/21/2024 0:00,0.010416667,Saturday,Taif University,Taif Rose Festival,Taif,UberBLACK,44.3,129,175.59,1,175.59,Cash,Completed,Rider Cancelled,4.6,3.6,0
TRP00001478,RDR000315,DRV00090,12/27/2025 0:00,0.452777778,Saturday,Taif University,Shafa Mountains,Taif,UberBLACK,32.8,69,125.29,1,125.29,Cash,Completed,Rider Cancelled,4.6,3.8,0
TRP00001479,RDR000315,DRV00311,6/18/2025 0:00,0.951388889,Wednesday,Taif University,Al Kar Tourist Village,Taif,UberComfort,18.3,58,83.27,1,83.27,Cash,Cancelled,No Driver Available,3.9,4,1
TRP00001480,RDR000315,DRV00280,8/16/2025 0:00,0.760416667,Saturday,Al Rudaf Park,Al Shafa,Taif,UberComfort,36.3,79,90.12,1.44,129.77,Cash,Completed,Rider Cancelled,3.6,4.4,1
TRP00001481,RDR000315,DRV00052,9/28/2024 0:00,0.847916667,Saturday,Al Shafa,Al Kar Tourist Village,Taif,UberComfort,27.1,100,97.4,2.43,236.68,Cash,Completed,Rider Cancelled,4.1,3.9,1
TRP00001482,RDR000315,DRV00311,11/16/2024 0:00,0.706944444,Saturday,Al Rudaf Park,Taif University,Taif,UberXL,9.8,20,49.62,1,49.62,Cash,No-Show,Payment Issue,3.9,4,0
TRP00001483,RDR000315,DRV00048,6/18/2025 0:00,0.304166667,Wednesday,Taif Rose Festival,Okaz Souk,Taif,UberX,18.2,50,57.47,2.5,143.68,Cash,Completed,Rider Cancelled,3.6,3.7,1
TRP00001484,RDR000315,DRV00240,5/29/2025 0:00,0.872916667,Thursday,Al Rudaf Park,Al Shafa,Taif,UberBLACK,39.5,154,140.09,2,280.18,Cash,Completed,Rider Cancelled,4.9,3.6,1
TRP00001485,RDR000645,DRV00075,5/4/2023 0:00,0.25,Thursday,Old Bazaar,Mount Uhud,Medina,UberXL,20,65,102.98,1,102.98,Cash,Completed,Rider Cancelled,4.5,4.5,0
TRP00001486,RDR000645,DRV00105,7/22/2023 0:00,0.759722222,Saturday,Date Market,Hejaz Railway Museum,Medina,UberComfort,41.8,155,144.35,2.38,343.55,Credit Card,Completed,Rider Cancelled,3.9,4.6,1
TRP00001487,RDR000645,DRV00311,10/13/2023 0:00,0.215972222,Friday,Taibah University,Date Market,Medina,UberSELECT,42.4,149,177.76,1,177.76,Cash,No-Show,No Driver Available,3.9,4,0
TRP00001488,RDR000645,DRV00295,7/20/2024 0:00,0.328472222,Saturday,Hejaz Railway Museum,Date Market,Medina,UberXL,7.8,27,54,2.44,131.76,Credit Card,Completed,Rider Cancelled,5,4.7,1
TRP00001489,RDR000645,DRV00180,11/1/2024 0:00,0.536805556,Friday,Old Bazaar,Al-Masjid an-Nabawi,Medina,UberComfort,15.1,39,65.26,1,65.26,Cash,Completed,Rider Cancelled,4.2,4.3,0
TRP00001490,RDR000645,DRV00072,10/11/2024 0:00,0.480555556,Friday,Qiblatayn Mosque,Old Bazaar,Medina,UberComfort,19.4,83,80.68,1,80.68,Cash,Completed,Rider Cancelled,4.6,4.4,0
TRP00001491,RDR000645,DRV00016,3/21/2021 0:00,0.466666667,Sunday,Taibah University,Al Noor Mall,Medina,UberX,10,23,34.63,1,34.63,Debit Card,Completed,Rider Cancelled,4.9,3.6,0
TRP00001492,RDR000410,DRV00311,9/11/2025 0:00,0.073611111,Thursday,Jeddah Waterfront,Tahlia Street,Jeddah,UberXL,7.8,21,38.26,1,38.26,Cash,Cancelled,Payment Issue,3.9,4,0
TRP00001493,RDR000410,DRV00061,10/29/2025 0:00,0.3375,Wednesday,Jeddah Islamic Port,Al Balad,Jeddah,UberComfort,13.6,67,54,1.46,78.84,Debit Card,Completed,Rider Cancelled,4.4,4.6,1
TRP00001494,RDR000410,DRV00293,1/15/2025 0:00,0.356944444,Wednesday,Al Andalus Mall,King Abdulaziz International Airport,Jeddah,UberBLACK,33.4,122,107.73,1.12,120.66,Cash,Completed,Rider Cancelled,3.8,3.8,1
TRP00001495,RDR000410,DRV00082,4/4/2025 0:00,0.174305556,Friday,Mall of Arabia,King Abdulaziz International Airport,Jeddah,UberSELECT,37.8,154,144.1,1,144.1,Cash,Completed,Rider Cancelled,4.3,4.4,0
TRP00001496,RDR000410,DRV00311,4/8/2025 0:00,0.522916667,Tuesday,Fakieh Aquarium,Red Sea Mall,Jeddah,UberXL,11.2,38,49.73,1,49.73,Cash,Cancelled,Driver Cancelled,3.9,4,0
TRP00001497,RDR000212,DRV00277,12/27/2021 0:00,0.068055556,Monday,Al Faisaliyah Tower,Diriyah,Riyadh,UberXL,40.4,130,118.32,1,118.32,Credit Card,Completed,Rider Cancelled,4.9,4.4,0
TRP00001498,RDR000212,DRV00076,5/26/2024 0:00,0.651388889,Sunday,Al Faisaliyah Tower,King Khalid International Airport,Riyadh,UberX,6.1,16,36.24,1,36.24,Credit Card,Completed,Rider Cancelled,4.7,3.8,0
TRP00001499,RDR000212,DRV00311,11/9/2022 0:00,0.070138889,Wednesday,Panorama Mall,Riyadh Park Mall,Riyadh,UberComfort,6,15,42.25,1,42.25,Credit Card,Cancelled,Other,3.9,4,0
TRP00001500,RDR000212,DRV00311,3/20/2022 0:00,0.85,Sunday,Panorama Mall,Riyadh Park Mall,Riyadh,UberComfort,7.2,31,43.11,1,43.11,Credit Card,Cancelled,No Driver Available,3.9,4,1
TRP00001501,RDR000212,DRV00154,7/28/2024 0:00,0.15,Sunday,Riyadh Park Mall,Diplomatic Quarter,Riyadh,UberX,22.4,45,67.98,1,67.98,Credit Card,Completed,Rider Cancelled,4.7,4.6,0
TRP00001502,RDR000212,DRV00311,7/13/2022 0:00,0.224305556,Wednesday,Riyadh Park Mall,Kingdom Centre,Riyadh,UberXL,2.7,8,33.37,1,33.37,Credit Card,No-Show,Rider Cancelled,3.9,4,0
TRP00001503,RDR000212,DRV00076,11/25/2025 0:00,0.906944444,Tuesday,King Khalid International Airport,Al Faisaliyah Tower,Riyadh,UberSELECT,33.9,113,153.18,1,153.18,Credit Card,Completed,Rider Cancelled,3.8,3.8,0
TRP00001504,RDR000533,DRV00091,4/18/2024 0:00,0.134722222,Thursday,Dammam Seafront,Al Shati Mall,Dammam,UberXL,5.4,18,48.44,1,48.44,Apple Pay,Completed,Rider Cancelled,3.9,4,0
TRP00001505,RDR000533,DRV00361,1/18/2025 0:00,0.723611111,Saturday,Corniche Dammam,Dammam University,Dammam,UberX,7.7,17,38.47,2.21,85.02,Apple Pay,Completed,Rider Cancelled,4.9,3.6,1
TRP00001506,RDR000533,DRV00285,7/18/2024 0:00,0.929166667,Thursday,Al Faisaliyah,Al Shati Mall,Dammam,UberXL,13,47,78.19,2.5,195.47,Mada,Completed,Rider Cancelled,3.7,4.2,1
TRP00001507,RDR000533,DRV00351,11/19/2024 0:00,0.346527778,Tuesday,Dammam University,Dolphin Village,Dammam,UberX,24,64,103.76,1.44,149.41,Debit Card,Completed,Rider Cancelled,3.7,3.5,1
TRP00001508,RDR000533,DRV00246,8/26/2023 0:00,0.554861111,Saturday,King Fahd International Airport,Corniche Dammam,Dammam,UberXL,26.6,111,111.71,1,111.71,Apple Pay,Completed,Rider Cancelled,4.4,4.6,0
TRP00001509,RDR000533,DRV00080,12/19/2023 0:00,0.426388889,Tuesday,Dolphin Village,Al Faisaliyah,Dammam,UberSELECT,23.9,67,108.54,1,108.54,Apple Pay,Completed,Rider Cancelled,3.8,4.9,0
TRP00001510,RDR000533,DRV00311,3/6/2024 0:00,0.549305556,Wednesday,Dammam Seafront,King Fahd International Airport,Dammam,UberComfort,4.8,11,36.11,1,36.11,Apple Pay,Cancelled,Driver Cancelled,3.9,4,0
TRP00001511,RDR000533,DRV00246,12/10/2025 0:00,0.416666667,Wednesday,Al Danah Mall,Dolphin Village,Dammam,UberX,4.6,9,25.7,1,25.7,Apple Pay,Completed,Rider Cancelled,4.2,4.4,0
TRP00001512,RDR000533,DRV00311,6/3/2023 0:00,0.689583333,Saturday,Al Faisaliyah,Corniche Dammam,Dammam,UberX,12.8,41,42.36,1,42.36,Apple Pay,No-Show,Rider Cancelled,3.9,4,0
